Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
5,5_scenario_4,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,0.739417,5.614289,4.16,False,None,0
5,5_scenario_5,A pink Jeep is crossing the road (near) and switching lane.,100000,5.892779,5.62,False,None,0
5,5_scenario_6,A black SchoolBus is crossing the road (near) and maintaining lane.,100000,4.843658,5.279999999999999,True,npc_vehicle,2.373001038804794
6,6_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,100000,8.633684,8.379999999999999,False,None,0
6,6_scenario_1,A pink SUV is crossing the road (far) and switching lane.,0.627474,7.380243,3.0,False,None,0
6,6_scenario_2,A black SUV is driving from the opposite direction (far) and switching lane.,0.758009,8.335404,2.68,False,None,0
6,6_scenario_3,A yellow Sedan is crossing the road (far) and maintaining lane.,100000,14.624626,0.0,False,None,0
6,6_scenario_4,A black SUV is crossing the road (near) and switching lane.,100000,13.972858,0.0,False,None,0
7,7_scenario_0,A pink BoxTruck is crossing the road (near) and switching lane.,0.494024,5.730595,14.14,False,None,0
7,7_scenario_1,A black SUV is crossing the road (near) and switching lane.,0.568066,4.825373,16.82,True,npc_vehicle,6.687489133869573
8,8_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,1.444536,7.904502,10.3,False,None,0
8,8_scenario_1,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,0.54059,4.150217,5.66,True,npc_vehicle,0.06420715640133476
9,9_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,100000,8.575122,7.4,False,None,0
9,9_scenario_1,A black SUV is crossing the road (near) and switching lane.,0.806518,3.544258,12.86,True,npc_vehicle,7.281859447558029
10,10_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,100000,11.231391,5.960000000000001,False,None,0
10,10_scenario_1,A pink Jeep is crossing the road (near) and switching lane.,0.721464,3.000642,7.9799999999999995,True,npc_vehicle,10.46903200130915
11,11_scenario_0,A pink Jeep is crossing the road (near) and switching lane.,100000,8.632766,5.12,False,None,0
11,11_scenario_1,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.50581,5.869002,8.16,True,npc_vehicle,0.062394927118295244
12,12_scenario_0,A pink BoxTruck is crossing the road (near) and switching lane.,0.496376,5.771009,6.779999999999999,False,None,0
12,12_scenario_1,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.549232,3.710366,5.66,True,npc_vehicle,0.7536731047156279
13,13_scenario_0,A black SUV is crossing the road (near) and switching lane.,0.306141,4.402847,11.22,False,None,0
13,13_scenario_1,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,0.437962,7.323004,8.02,False,None,0
13,13_scenario_2,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,0.896088,2.716491,9.66,False,None,0
13,13_scenario_3,A black SchoolBus is crossing the road (near) and maintaining lane.,0.761474,10.310546,8.74,False,None,0
13,13_scenario_4,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.275552,5.604076,9.280000000000001,False,None,0
13,13_scenario_5,A pedestrian is crossing the road from right to left.,2.046289,21.13015,4.48,False,None,0
13,13_scenario_6,A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,2.579308,4.740154,7.78,False,None,0
13,13_scenario_7,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,1.872302,2.432301,3.04,False,None,0
13,13_scenario_8,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.403899,5.540097,11.200000000000001,False,None,0
13,13_scenario_9,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,0.934532,9.537855,14.48,False,None,0
13,13_scenario_10,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,0.33106,2.856924,8.74,True,npc_vehicle,7.869188079010006
14,14_scenario_0,A pink BoxTruck is crossing the road (near) and switching lane.,100000,12.134868,5.88,False,None,0
14,14_scenario_1,A black SchoolBus is driving ahead (near) of the ego vehicle and maintaining lane.,0.972673,4.415189,7.08,True,npc_vehicle,0.08626386368667496
15,15_scenario_0,A pink BoxTruck is crossing the road (near) and switching lane.,100000,11.081419,4.9799999999999995,False,None,0
15,15_scenario_1,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.906449,3.567972,6.62,True,npc_vehicle,6.578503723103718
16,16_scenario_0,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,5.267692,3.2199999999999998,False,None,0
16,16_scenario_1,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000,3.976994,5.16,False,None,0
16,16_scenario_2,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,8.496693,6.319999999999999,False,None,0
16,16_scenario_3,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,100000,17.508575,0.41999999999999993,False,None,0
16,16_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,100000,22.064543,0.6200000000000001,False,None,0
16,16_scenario_5,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,18.193919,8.039891,15.68,False,None,0
16,16_scenario_6,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,100000,3.785053,8.8,False,None,0
16,16_scenario_7,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,10.503101,3.967795,6.0,False,None,0
16,16_scenario_8,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,20.344828,4.998589,4.46,False,None,0
16,16_scenario_9,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000,10.173246,6.92,False,None,0
16,16_scenario_10,A pink SUV is overtaking (far) the ego vehicle and maintaining lane.,100000,9.000022,10.32,False,None,0
16,16_scenario_11,A red Hatchback is driving from the opposite direction (near) and switching lane.,100000,9.102938,5.360000000000001,False,None,0
16,16_scenario_12,A pink Sedan is driving from the opposite direction (far) and switching lane.,4.324198,9.267026,6.5600000000000005,False,None,0
16,16_scenario_13,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000,2.954753,4.66,False,None,0
16,16_scenario_14,A yellow Sedan is crossing the road (far) and switching lane.,100000,21.527467,4.62,False,None,0
16,16_scenario_15,A black SchoolBus is crossing the road (far) and maintaining lane.,100000,20.751735,5.84,False,None,0
16,16_scenario_16,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000,20.164533,6.86,False,None,0
17,17_scenario_0,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,4.813062,5.640000000000001,False,None,0
17,17_scenario_1,A white BoxTruck is overtaking (far) the ego vehicle and switching lane.,100000,4.287948,13.82,False,None,0
17,17_scenario_2,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000,9.331289,1.1,False,None,0
17,17_scenario_3,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,100000,12.828251,6.38,False,None,0
17,17_scenario_4,A pink Hatchback is crossing the road (far) and maintaining lane.,4.425713,13.308808,3.46,False,None,0
17,17_scenario_5,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,4.746168,12.621617,6.640000000000001,False,None,0
17,17_scenario_6,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000,13.153344,12.48,False,None,0
17,17_scenario_7,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,19.394787,1.7600000000000002,False,None,0
17,17_scenario_8,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,100000,42.888063,1.98,False,None,0
17,17_scenario_9,A black SUV is driving from the opposite direction (far) and switching lane.,100000,47.032877,4.9799999999999995,False,None,0
17,17_scenario_10,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,21.858122,10.008535,4.88,False,None,0
17,17_scenario_11,A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,100000,18.897196,0.8,False,None,0
17,17_scenario_12,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,100000,35.320177,0.8,False,None,0
17,17_scenario_13,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000,15.355323,0.88,False,None,0
18,18_scenario_0,A red Hatchback is crossing the road (near) and switching lane.,100000,8.575122,7.4,False,None,0
18,18_scenario_1,A black SUV is crossing the road (near) and switching lane.,0.806518,3.544258,12.86,True,npc_vehicle,7.281859447558029
19,19_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,100000,11.231391,5.960000000000001,False,None,0
19,19_scenario_1,A pink Jeep is crossing the road (near) and switching lane.,0.721464,3.000642,7.9799999999999995,True,npc_vehicle,10.46903200130915
