Execution,ScenarioID,Configuration_API_Description,Attribute[TTC],Attribute[DTO],Attribute[Jerk],Attribute[COL],Attribute[COLT],Attribute[SAC]
2,2_scenario_7,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,1.21585,4.565811,2.74,False,None,0
2,2_scenario_8,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.961293,24.581563,4.4399999999999995,False,None,0
2,2_scenario_9,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,0.809076,7.483358,13.600000000000001,False,None,0
2,2_scenario_10,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,7.776779,16.414831,6.66,False,None,0
2,2_scenario_11,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000,8.865639,6.859999999999999,False,None,0
2,2_scenario_12,A pedestrian is crossing the road from left to right.,100000,9.19084,4.32,False,None,0
2,2_scenario_13,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,100000,9.167874,0.78,False,None,0
2,2_scenario_14,A yellow Jeep is driving from the opposite direction (far) and switching lane.,100000,9.084697,5.46,False,None,0
3,3_scenario_0,A pedestrian is crossing the road from left to right.,100000,16.895534,4.4799999999999995,False,None,0
3,3_scenario_1,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,100000,2.827993,6.12,False,None,0
3,3_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,2.593074,10.869825,8.8,False,None,0
3,3_scenario_3,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,5.02414,14.128214,6.040000000000001,False,None,0
3,3_scenario_4,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,3.151099,23.840664,10.1,False,None,0
3,3_scenario_5,A white BoxTruck is driving from the opposite direction (far) and switching lane.,2.086331,26.937661,7.14,False,None,0
3,3_scenario_6,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,1.316602,6.999792,7.4399999999999995,False,None,0
3,3_scenario_7,A pedestrian is crossing the road from left to right.,2.617803,12.931802,4.46,False,None,0
3,3_scenario_8,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,2.503635,4.733819,6.300000000000001,False,None,0
3,3_scenario_9,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,9.30048,9.416411,6.880000000000001,False,None,0
3,3_scenario_10,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,100000,24.083394,7.4,False,None,0
3,3_scenario_11,A pedestrian is crossing the road from left to right.,100000,24.934725,6.62,False,None,0
3,3_scenario_12,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,100000,12.549364,3.88,False,None,0
3,3_scenario_13,A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,100000,9.82,4.9399999999999995,False,None,0
3,3_scenario_14,A pedestrian is crossing the road from right to left.,100000,8.665565,7.26,False,None,0
4,4_scenario_0,A pedestrian is crossing the road from left to right.,100000,14.446516,4.76,False,None,0
4,4_scenario_1,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,0.966425,1.730823,5.64,False,None,0
4,4_scenario_2_npc_vehicle,A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,0.430408,3.044537,10.44,True,npc_vehicle,15.415255168086071
5,5_scenario_0,A yellow Sedan is driving from the opposite direction (near) and switching lane.,100000,12.37515,5.02,False,None,0
5,5_scenario_1,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,15.273049,43.495081,5.54,False,None,0
5,5_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000,48.31585,8.46,False,None,0
5,5_scenario_3,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,19.321219,9.453265,13.799999999999999,False,None,0
5,5_scenario_4,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,100000,29.767617,6.04,False,None,0
5,5_scenario_5,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,4.146413,48.85323,7.539999999999999,False,None,0
5,5_scenario_6,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.473174,8.025484,16.259999999999998,False,None,0
5,5_scenario_7,A pedestrian is crossing the road from right to left.,2.712937,13.51477,10.74,False,None,0
5,5_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,3.35326,10.14,False,None,0
5,5_scenario_9_pedestrian,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,2.372432,1.37939,5.18,True,pedestrian,5.7020235203294165
6,6_scenario_0,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,6.328021,15.746014,10.18,False,None,0
6,6_scenario_1,A red Hatchback is driving from the opposite direction (near) and switching lane.,2.087049,31.1852,2.5,False,None,0
6,6_scenario_2,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,0.294775,6.424219,13.46,False,None,0
6,6_scenario_3_npc_vehicle,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,0.358794,4.796674,6.94,True,npc_vehicle,11.300282645947734
7,7_scenario_0,A pink BoxTruck is driving ahead (near) of the ego vehicle and maintaining lane.,100000,15.190205,5.5,False,None,0
7,7_scenario_1,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,4.603903,4.082714,10.280000000000001,False,None,0
7,7_scenario_2,A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,3.817762,13.403428,12.219999999999999,False,None,0
7,7_scenario_3,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,0.844316,6.944552,6.72,False,None,0
7,7_scenario_4,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,1.922837,4.745316,6.239999999999999,False,None,0
7,7_scenario_5,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,1.67854,3.431221,4.0200000000000005,False,None,0
7,7_scenario_6,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,1.422647,6.264791,5.72,False,None,0
7,7_scenario_7,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,1.241229,20.171884,4.44,False,None,0
7,7_scenario_8,A pedestrian is crossing the road from left to right.,3.807274,11.522795,7.0600000000000005,False,None,0
7,7_scenario_9,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.379075,2.072893,7.0600000000000005,False,None,0
7,7_scenario_10,A pedestrian is crossing the road from left to right.,0.864945,2.353195,6.4,False,None,0
7,7_scenario_11,A pedestrian is crossing the road from left to right.,9.198057,9.233338,4.4,False,None,0
7,7_scenario_12,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,10.697615,4.98,False,None,0
7,7_scenario_13,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000,11.167784,4.86,False,None,0
8,8_scenario_0,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,2.034695,8.163464,2.62,False,None,0
8,8_scenario_1_npc_vehicle,A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,0.373114,4.978538,4.22,True,npc_vehicle,10.28708044632952
9,9_scenario_0,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,1.514965,8.10125,3.4000000000000004,False,None,0
9,9_scenario_1,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,0.549362,8.789548,6.86,False,None,0
9,9_scenario_2,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,4.905956,6.163842,8.18,False,None,0
9,9_scenario_3,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,2.190908,9.290819,9.02,False,None,0
9,9_scenario_4,A yellow Hatchback is crossing the road (near) and maintaining lane.,0.59671,5.583693,9.879999999999999,False,None,0
9,9_scenario_5,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,1.62986,13.523812,4.76,False,None,0
9,9_scenario_6,A white SchoolBus is crossing the road (far) and switching lane.,4.39061,25.104988,3.72,False,None,0
9,9_scenario_7,A pedestrian is crossing the road from left to right.,3.42722,22.86034,0.0,False,None,0
9,9_scenario_8,A pedestrian is crossing the road from left to right.,100000,27.855341,0.0,False,None,0
9,9_scenario_9,A pedestrian is crossing the road from left to right.,100000,26.283276,0.0,False,None,0
10,10_scenario_0,A yellow Sedan is driving from the opposite direction (near) and switching lane.,100000,12.356167,4.32,False,None,0
10,10_scenario_1,A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,0.623492,6.184817,6.380000000000001,False,None,0
10,10_scenario_2,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000,4.570543,3.0000000000000004,False,None,0
10,10_scenario_3,A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,100000,4.372575,5.1,False,None,0
10,10_scenario_4,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,100000,3.567315,4.58,False,None,0
10,10_scenario_5,A yellow Sedan is crossing the road (far) and maintaining lane.,2.570999,10.75926,7.199999999999999,False,None,0
10,10_scenario_6,A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,2.879889,21.564209,7.88,False,None,0
10,10_scenario_7_obstacle,A yellow BoxTruck is overtaking (far) the ego vehicle and maintaining lane.,1.131748,13.18555,7.18,True,obstacle,0.5559437147637921
11,11_scenario_0,A pedestrian is crossing the road from left to right.,100000,18.174216,5.76,False,None,0
11,11_scenario_1,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,100000,5.76574,5.98,False,None,0
11,11_scenario_2_pedestrian,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,1.009277,1.559512,4.4,True,pedestrian,5.801556469766194
12,12_scenario_0,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,100000,9.092546,4.74,False,None,0
12,12_scenario_1,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.57138,3.367939,8.06,False,None,0
12,12_scenario_2,A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,97.881381,4.667248,6.08,False,None,0
12,12_scenario_3,A pink Sedan is driving from the opposite direction (near) and maintaining lane.,0.743957,4.037984,7.619999999999999,False,None,0
12,12_scenario_4,A black Sedan is driving ahead (far) of the ego vehicle and maintaining lane.,3.565722,17.149773,7.54,False,None,0
12,12_scenario_5,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,3.111663,17.072268,8.959999999999999,False,None,0
12,12_scenario_6,A pedestrian is crossing the road from left to right.,2.330811,8.392748,5.88,False,None,0
12,12_scenario_7,A yellow Sedan is overtaking (far) the ego vehicle and maintaining lane.,11.488986,15.097014,3.6399999999999997,False,None,0
12,12_scenario_8,A pedestrian is crossing the road from left to right.,100000,3.250167,0.6,False,None,0
13,13_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,100000,11.401523,4.6,False,None,0
13,13_scenario_1,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,7.09804,11.640353,0.88,False,None,0
13,13_scenario_2,A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,1.926037,18.906036,4.6,False,None,0
13,13_scenario_3,A red SUV is overtaking (near) the ego vehicle and maintaining lane.,6.655579,17.963906,5.84,False,None,0
13,13_scenario_4,A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,2.564473,4.22086,5.4,False,None,0
13,13_scenario_5,A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,1.577911,9.676347,4.68,False,None,0
13,13_scenario_6,A pedestrian is crossing the road from left to right.,5.194097,19.631261,0.66,False,None,0
13,13_scenario_7_obstacle,A white SUV is driving ahead (far) of the ego vehicle and switching lane.,55.509642,6.070316,5.8,True,obstacle,0.6374018023772012
14,14_scenario_0,A red SUV is crossing the road (near) and maintaining lane.,100000,11.396675,3.46,False,None,0
14,14_scenario_1,A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,100000,4.135394,0.74,False,None,0
14,14_scenario_2_npc_vehicle,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,1.165439,7.47827,10.620000000000001,True,npc_vehicle,0.06525529632469783
15,15_scenario_0,A pedestrian is crossing the road from left to right.,100000,15.530562,2.3800000000000003,False,None,0
15,15_scenario_1_pedestrian,A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,100000,2.746208,6.739999999999999,True,pedestrian,6.675833877389588
16,16_scenario_0,A yellow SUV is overtaking (near) the ego vehicle and switching lane.,3.18716,9.716173,2.6799999999999997,False,None,0
16,16_scenario_1,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,0.725836,3.322115,6.36,False,None,0
16,16_scenario_2,A skyblue Hatchback is driving from the opposite direction (far) and maintaining lane.,7.824443,4.721263,13.5,False,None,0
16,16_scenario_3,A red Hatchback is crossing the road (near) and switching lane.,28.258828,9.197828,6.7,False,None,0
16,16_scenario_4,A yellow SchoolBus is overtaking (far) the ego vehicle and maintaining lane.,2.978616,13.426577,11.72,False,None,0
16,16_scenario_5_npc_vehicle,A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,0.870401,7.013049,10.74,True,npc_vehicle,11.725319027748807
17,17_scenario_0,A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,100000,15.755379,4.619999999999999,False,None,0
17,17_scenario_1,A pink SchoolBus is crossing the road (near) and switching lane.,2.670467,11.921854,0.84,False,None,0
17,17_scenario_2_npc_vehicle,A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,0.643265,2.865123,2.12,True,npc_vehicle,5.626486475626106
18,18_scenario_0,A pedestrian is crossing the road from left to right.,100000,16.069163,2.88,False,None,0
18,18_scenario_1,A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,100000,1.94044,4.96,False,None,0
18,18_scenario_2,A white SchoolBus is crossing the road (far) and switching lane.,100000,2.033895,3.26,False,None,0
18,18_scenario_3,A black Hatchback is overtaking (near) the ego vehicle and switching lane.,100000,18.365778,5.42,False,None,0
18,18_scenario_4,A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,0.704407,6.027142,6.64,False,None,0
18,18_scenario_5,A pedestrian is crossing the road from left to right.,1.811092,11.516745,9.34,False,None,0
18,18_scenario_6,A yellow Hatchback is overtaking (far) the ego vehicle and switching lane.,5.013673,4.120067,12.04,False,None,0
18,18_scenario_7,A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,3.482374,3.248427,4.26,False,None,0
18,18_scenario_8,A skyblue Sedan is overtaking (far) the ego vehicle and switching lane.,1.401245,14.123671,3.1999999999999997,False,None,0
18,18_scenario_9,A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,7.300998,12.885967,5.68,False,None,0
18,18_scenario_10,A pink SchoolBus is crossing the road (near) and switching lane.,4.755163,28.323758,7.279999999999999,False,None,0
18,18_scenario_11,A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,3.410753,11.327778,6.3,False,None,0
18,18_scenario_12,A pedestrian is crossing the road from left to right.,3.95744,10.182441,6.7,False,None,0
18,18_scenario_13_npc_vehicle,A pedestrian is crossing the road from left to right.,5.456099,7.079317,2.16,True,npc_vehicle,2.134354205184583
19,19_scenario_0,A yellow Sedan is driving from the opposite direction (near) and switching lane.,100000,12.37515,5.02,False,None,0
19,19_scenario_1,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,15.273049,43.495081,5.54,False,None,0
19,19_scenario_2,A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,100000,48.31585,8.46,False,None,0
19,19_scenario_3,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,19.321219,9.453265,13.799999999999999,False,None,0
19,19_scenario_4,A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,100000,29.767617,6.04,False,None,0
19,19_scenario_5,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,4.146413,48.85323,7.539999999999999,False,None,0
19,19_scenario_6,A red SUV is driving ahead (near) of the ego vehicle and switching lane.,0.473174,8.025484,16.259999999999998,False,None,0
19,19_scenario_7,A pedestrian is crossing the road from right to left.,2.712937,13.51477,10.74,False,None,0
19,19_scenario_8,A black Jeep is overtaking (far) the ego vehicle and maintaining lane.,100000,3.35326,10.14,False,None,0
19,19_scenario_9_pedestrian,A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,2.372432,1.37939,5.18,True,pedestrian,5.7020235203294165
